sent_id,text,opinions/0/Target/0/0,opinions/0/Target/1/0,opinions/0/Polar_expression/0/0,opinions/0/Polar_expression/1/0,opinions/0/Polarity,opinions/0/Intensity,opinions/0/Source/0/0,opinions/0/Source/1/0,opinions/1/Polar_expression/0/0,opinions/1/Polar_expression/1/0,opinions/1/Polarity,opinions/1/Intensity,opinions/1/Target/0/0,opinions/1/Target/1/0,opinions/2/Target/0/0,opinions/2/Target/1/0,opinions/2/Polar_expression/0/0,opinions/2/Polar_expression/1/0,opinions/2/Polarity,opinions/2/Intensity,opinions/1/Source/0/0,opinions/1/Source/1/0,opinions/2/Source/0/0,opinions/2/Source/1/0,opinions/3/Source/0/0,opinions/3/Source/1/0,opinions/3/Target/0/0,opinions/3/Target/1/0,opinions/3/Polar_expression/0/0,opinions/3/Polar_expression/1/0,opinions/3/Polarity,opinions/3/Intensity,opinions/4/Target/0/0,opinions/4/Target/1/0,opinions/4/Polar_expression/0/0,opinions/4/Polar_expression/1/0,opinions/4/Polarity,opinions/4/Intensity,opinions/5/Source/0/0,opinions/5/Source/1/0,opinions/5/Target/0/0,opinions/5/Target/1/0,opinions/5/Polar_expression/0/0,opinions/5/Polar_expression/1/0,opinions/5/Polarity,opinions/5/Intensity,opinions/4/Source/0/0,opinions/4/Source/1/0,opinions/6/Source/0/0,opinions/6/Source/1/0,opinions/6/Target/0/0,opinions/6/Target/1/0,opinions/6/Polar_expression/0/0,opinions/6/Polar_expression/1/0,opinions/6/Polarity,opinions/6/Intensity,opinions/7/Source/0/0,opinions/7/Source/1/0,opinions/7/Target/0/0,opinions/7/Target/1/0,opinions/7/Polar_expression/0/0,opinions/7/Polar_expression/1/0,opinions/7/Polarity,opinions/7/Intensity,opinions/8/Source/0/0,opinions/8/Source/1/0,opinions/8/Target/0/0,opinions/8/Target/1/0,opinions/8/Polar_expression/0/0,opinions/8/Polar_expression/1/0,opinions/8/Polarity,opinions/8/Intensity,opinions/9/Source/0/0,opinions/9/Source/1/0,opinions/9/Target/0/0,opinions/9/Target/1/0,opinions/9/Polar_expression/0/0,opinions/9/Polar_expression/1/0,opinions/9/Polarity,opinions/9/Intensity,opinions/10/Target/0/0,opinions/10/Target/1/0,opinions/10/Polar_expression/0/0,opinions/10/Polar_expression/1/0,opinions/10/Polarity,opinions/10/Intensity,opinions/11/Target/0/0,opinions/11/Target/1/0,opinions/11/Polar_expression/0/0,opinions/11/Polar_expression/1/0,opinions/11/Polarity,opinions/11/Intensity,opinions/12/Target/0/0,opinions/12/Target/1/0,opinions/12/Polar_expression/0/0,opinions/12/Polar_expression/1/0,opinions/12/Polarity,opinions/12/Intensity,opinions/13/Target/0/0,opinions/13/Target/1/0,opinions/13/Polar_expression/0/0,opinions/13/Polar_expression/1/0,opinions/13/Polarity,opinions/13/Intensity,opinions/14/Target/0/0,opinions/14/Target/1/0,opinions/14/Polar_expression/0/0,opinions/14/Polar_expression/1/0,opinions/14/Polarity,opinions/14/Intensity,opinions/15/Target/0/0,opinions/15/Target/1/0,opinions/15/Polar_expression/0/0,opinions/15/Polar_expression/1/0,opinions/15/Polarity,opinions/15/Intensity,opinions/16/Target/0/0,opinions/16/Target/1/0,opinions/16/Polar_expression/0/0,opinions/16/Polar_expression/1/0,opinions/16/Polarity,opinions/16/Intensity
../opener/en/kaf/hotel/english00037_29e678cc5c59153d2361d234e0313174-4,There is a washbasin in the room and also a kettle with tea and coffee provided and replenished during service .,washbasin,11:20,There is,0:8,Positive,Standard,,,provided,71:79,Positive,Standard,coffee,64:70,tea,56:59,provided,71:79,Positive,Standard,,,,,,,a kettle,42:50,provided,71:79,Positive,Standard,coffee,64:70,replenished,84:95,Positive,Standard,,,tea,56:59,replenished,84:95,Positive,Standard,,,,,a kettle,42:50,replenished,84:95,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00037_29e678cc5c59153d2361d234e0313174-5,Shared shower and toilets are down the ( very steep ) stairs and also clean .,Shared shower,0:13,clean,70:75,Positive,Standard,,,clean,70:75,Positive,Standard,toilets,18:25,Shared shower,0:13,very steep,41:51,Negative,Strong,,,,,,,toilets,18:25,very steep,41:51,Negative,Strong,Shared shower,0:13,are down,26:34,Negative,Standard,,,toilets,18:25,are down,26:34,Negative,Standard,,,,,Shared shower,0:13,stairs,54:60,Negative,Standard,,,toilets,18:25,stairs,54:60,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00037_29e678cc5c59153d2361d234e0313174-6,"Full English breakfast is served on Sundays , it was nothing extraordinary , but for the price alright .",Full English breakfast,0:22,served on Sundays,26:43,Positive,Standard,,,nothing extraordinary,53:74,Negative,Standard,it,46:48,it,46:48,alright,95:102,Positive,Standard,,,,,,,it,46:48,the price,85:94,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00037_29e678cc5c59153d2361d234e0313174-7,"On Mondays , breakfast is served in another hotel just across the street · very basic continental with cereals , bread , one type of ham and cheese , juices , hot drinks , etc.",breakfast,13:22,in another hotel,33:49,Negative,Standard,,,served,26:32,Positive,Standard,breakfast,13:22,continental,86:97,very basic,75:85,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00037_29e678cc5c59153d2361d234e0313174-8,Overall · it 's absolutely alright for the price you pay and the breakfast · while nothing special · is a nice plus .,it,10:12,absolutely alright,16:34,Positive,Strong,,,a nice plus,104:115,Positive,Standard,the breakfast,61:74,the breakfast,61:74,nothing special,83:98,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00086_5f8333203decf8cdff3fe67a1d5305f2-1,Amazing holiday,holiday,8:15,Amazing,0:7,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00086_5f8333203decf8cdff3fe67a1d5305f2-2,The hotel was massive and had everything that I could possibly need .,The hotel,0:9,massive,14:21,Positive,Strong,,,had everything,26:40,Positive,Standard,The hotel,0:9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00086_5f8333203decf8cdff3fe67a1d5305f2-3,Amazing value for money and excellent location .,location,38:46,excellent,28:37,Positive,Strong,,,Amazing,0:7,Positive,Strong,value for money,8:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00086_5f8333203decf8cdff3fe67a1d5305f2-4,"The staff were AMAZING , they made the whole holiday and even to the point where we extended our stay .",The staff,0:9,AMAZING,15:22,Positive,Strong,,,extended,84:92,Positive,Standard,our stay,93:101,,,,,,,we,81:83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00086_5f8333203decf8cdff3fe67a1d5305f2-5,"Loved the amination staff especially Eran , is a true friend for life",the amination staff,6:25,Loved,0:5,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00121_b40ac36f760c9f6502f427e2d1e3fb16-1,The best hotel we know,hotel,9:14,The best,0:8,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00121_b40ac36f760c9f6502f427e2d1e3fb16-2,We have visit the Hotel two times and arrive next year again .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00121_b40ac36f760c9f6502f427e2d1e3fb16-3,"The most importen thing are that everyone who is working there , are the most good peopel we ever meet .",everyone who is working,33:56,the most good peopel,69:89,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00121_b40ac36f760c9f6502f427e2d1e3fb16-4,Everybody is doing ther job exelent .,Everybody,0:9,doing ther job exelent,13:35,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00121_b40ac36f760c9f6502f427e2d1e3fb16-5,"The standard is in top , We love the cleanliness very good , every restaurant is in the top , clean and very good food .",the cleanliness,33:48,very good,49:58,Positive,Strong,,,in top,16:22,Positive,Strong,The standard,0:12,every restaurant,61:77,in the top,81:91,Positive,Strong,,,,,,,food,114:118,clean,94:99,Positive,Standard,food,114:118,very good,104:113,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00100_8fd838178289a9843ec4ef6b682583c7-1,Thoroughly enjoyable holiday,holiday,21:28,enjoyable,11:20,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00100_8fd838178289a9843ec4ef6b682583c7-2,From arriving at the hotel the staff couldn 't do enough for us .,the staff,27:36,couldn 't do enough,37:56,Positive,Standard,us,61:63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00100_8fd838178289a9843ec4ef6b682583c7-3,"The bungalow was excellent , the pool guys always helped and were very pleasant .",The bungalow,0:12,excellent,17:26,Positive,Strong,,,very pleasant,66:79,Positive,Strong,the pool guys,29:42,the pool guys,29:42,always helped,43:56,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00100_8fd838178289a9843ec4ef6b682583c7-4,"The waiters were friendly , pleasant and helpful .",The waiters,0:11,friendly,17:25,Positive,Standard,,,helpful,41:48,Positive,Standard,The waiters,0:11,The waiters,0:11,pleasant,28:36,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00100_8fd838178289a9843ec4ef6b682583c7-5,The a la carte restaurant and the fish restaurant were excellent and good value .,The a la carte restaurant,0:25,good value,69:79,Positive,Standard,,,good value,69:79,Positive,Standard,the fish restaurant,30:49,The a la carte restaurant,0:25,excellent,55:64,Positive,Strong,,,,,,,the fish restaurant,30:49,excellent,55:64,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00100_8fd838178289a9843ec4ef6b682583c7-6,We have travelled all over the world and rate this as one of the best holidays .,holidays,70:78,one of the best,54:69,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00100_8fd838178289a9843ec4ef6b682583c7-7,My husband became disabled in recent years and the help we received from the staff made it a holiday we could relax and enjoy without any stress to myself .,,,could relax,104:115,Positive,Standard,we,101:103,enjoy,120:125,Positive,Standard,,,the help,47:55,received,59:67,Positive,Standard,we,101:103,we,56:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00100_8fd838178289a9843ec4ef6b682583c7-8,The only down side was the dress code in the restaurants as in a hotel of this quality we would expect an evening dress code e.g long trousers for men and no beach wear .,the dress code,23:37,The only down,0:13,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-1,Hotel Golden 5 City Topaz Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-2,I was there with a college 15 days ad Iwe like Topaz Club much more than Golden Five .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-3,The double rooms are perfect and very clean .,The double rooms,0:16,very clean,33:43,Positive,Strong,,,perfect,21:28,Positive,Strong,The double rooms,0:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-4,The personal in the whole hotel let you feel that you are welcome en they treat you with care .,The personal,0:12,let you feel that you are welcome,32:65,Positive,Standard,,,treat you with care,74:93,Positive,Standard,The personal,0:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-5,The boys in the lobby bar ( f.i.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-6,Mo ) but also all the others were very friendly .,the others,18:28,very friendly,34:47,Positive,Strong,,,very friendly,34:47,Positive,Strong,The boys in the lobby bar,0:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-7,My personel favourite is Gaber in the main restaurant as well as in the Italian rest .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-8,But as I said all the personal was very okay .,all the personal,14:30,very okay,35:44,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-9,One of the staff members speaks very good Dutch en Hussein M. the duty manager gave us a warm welcome and a very pleasant stay .,stay,122:126,very pleasant,108:121,Positive,Strong,,,warm,89:93,Positive,Standard,welcome,94:101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-10,Thank you all for that .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-11,The only thing we missed was snorkeling and a reef and a dutch channel on television .,snorkeling,29:39,missed,18:24,Negative,Standard,we,15:17,missed,18:24,Negative,Standard,a reef,44:50,a dutch channel on television,55:84,missed,18:24,Negative,Standard,we,15:17,we,15:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00158_e80b20738a00d8196bb957c3ee679485-12,Miss you all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00069_6760671f90024b411325fb10f225ae98-1,A little piece of heaven,,,A little piece of heaven,0:24,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00069_6760671f90024b411325fb10f225ae98-2,A nice hotel in a good place ...,place,23:28,good,18:22,Positive,Standard,,,nice,2:6,Positive,Standard,hotel,7:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00069_6760671f90024b411325fb10f225ae98-3,At 2 steps from downtown !,downtown,16:24,At 2 steps,0:10,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00069_6760671f90024b411325fb10f225ae98-4,Breakfast is wonderful !,Breakfast,0:9,wonderful !,13:24,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00069_6760671f90024b411325fb10f225ae98-5,Vital Spa is nice but interesting because accessible from 7 am to 11 pm !,Vital Spa,0:9,interesting,22:33,Positive,Standard,,,accessible from 7 am to 11 pm !,42:73,Positive,Standard,Vital Spa,0:9,Vital Spa,0:9,nice,13:17,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00069_6760671f90024b411325fb10f225ae98-6,Koln contains a lot of shopping and church !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_32a5c3649c6e26068a8ec17fe933823a-1,Good budget location for budget travelers,location,12:20,Good,0:4,Positive,Standard,,,budget,5:11,Positive,Standard,location,12:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_32a5c3649c6e26068a8ec17fe933823a-2,"The Location is excellent within walking distance to Tivoli and the city center in general , plus being such a huge building you could easily spot it from a distance and never get lost .",building,116:124,such a huge,104:115,Positive,Standard,,,easily spot from a distance,135:165,Positive,Standard,it,147:149,it,147:149,never get lost,170:184,Positive,Standard,,,,,,,The Location,0:12,walking distance to Tivoli and the city center,33:79,Positive,Standard,The Location,0:12,excellent,16:25,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_32a5c3649c6e26068a8ec17fe933823a-3,The bar on the ground floor is opened till late and serves cheap Carlsberg .,The bar,0:7,opened till late,31:47,Positive,Standard,,,serves cheap Carlsberg,52:74,Positive,Standard,The bar,0:7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_32a5c3649c6e26068a8ec17fe933823a-4,"Maybe the staff is not as friendly as one can expect but they have to deal with hundreds of guest , maybe one thousand , in busy weekend night , so they may be excused .",the staff,6:15,not as friendly as one can expect,19:52,Negative,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_32a5c3649c6e26068a8ec17fe933823a-5,Overall this is a good budget accommodation ( I booked one bed in a dorm ) for one weekend for people on a budget .,accommodation,30:43,a good budget,16:29,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00047_32a5c3649c6e26068a8ec17fe933823a-6,I will be back in my next stay at Copenhagen .,,,will be back,2:14,Positive,Standard,I,0:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00133_9338d508d8b84cf266895d9d657d5534-1,Excecutive chef and his team excellent ; great food .,food,47:51,great,41:46,Positive,Strong,,,excellent,29:38,Positive,Strong,Excecutive chef,0:15,his team,20:28,excellent,29:38,Positive,Strong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00133_9338d508d8b84cf266895d9d657d5534-2,"Our vacation was made by the executive chef and his team very friendly cooks and helpful always ready to go beyond expectation , the wait staff in the restaurant can learn a lot from the cooks , Fantastic food all over the hotel in the main restaurant and in the bistro , the executive chef was always there to answer your queries the sous chef was always checking the food to be hot and fresh , the restaurant managers were dull so was the staff , The food and beverage manager never had a smile on his face neither greeted the guests ( poor performance ) .we will visit the hotel again just because of the great food and the smiling cooks behind the pasta lines .",executive chef,276:290,always there to answer your queries,295:330,Positive,Standard,,,helpful,81:88,Positive,Standard,his team,48:56,the executive chef,25:43,helpful,81:88,Positive,Standard,,,,,,,his team,48:56,very friendly,57:70,Positive,Strong,the executive chef,25:43,very friendly,57:70,Positive,Strong,,,his team,48:56,always ready to go beyond expectation,89:126,Positive,Standard,,,,,the executive chef,25:43,always ready to go beyond expectation,89:126,Positive,Standard,.we,557:560,,,will visit the hotel again,561:587,Positive,Standard,,,the sous chef,331:344,always checking the food to be hot and fresh,349:393,Positive,Standard,,,performance,543:554,poor,538:542,Negative,Standard,the restaurant managers,396:419,dull,425:429,Negative,Standard,the staff,437:446,dull,425:429,Negative,Standard,The food and beverage manager,449:478,never had a smile,479:496,Negative,Standard,The food and beverage manager,449:478,neither greeted the guests,509:535,Negative,Standard,food,614:618,great,608:613,Positive,Strong,cooks,635:640,smiling,627:634,Positive,Standard,food,205:209,Fantastic,195:204,Positive,Strong
../opener/en/kaf/hotel/english00111_7e37d7718b8ccf612d92fb00430ce8d4-1,You might be pleasantly surprised,,,pleasantly surprised,13:33,Positive,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00111_7e37d7718b8ccf612d92fb00430ce8d4-2,Our room was very clean as was the whole hotel .,Our room,0:8,very clean,13:23,Positive,Strong,,,very clean,13:23,Positive,Strong,the whole hotel,31:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
../opener/en/kaf/hotel/english00111_7e37d7718b8ccf612d92fb00430ce8d4-3,Food was good always a very good choice in each restaurant .,Food,0:4,good always,9:20,Positive,Standard,,,very good,23:32,Positive,Strong,choice,33:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
